DATE,AIRCRAFT MAKE & MODEL,AIRCRAFT IDENT,ROUTE OF FLIGHT,LEGS,DURATION,LANDINGS DAY,LANDINGS NIGHT,NIGHT,INSTRUMENT,APPROACHES & TYPE,CROSS COUNTRY,SECOND IN COMMAND,PILOT IN COMMAND,SIMULATED INSTRUMENT,INSTRUCTOR,DUAL,REMARKS,SIMULATOR,SOLO,FLIGHT COST,EXPENSES
7/9/2011,EMB145,295SK,PIA-ORD-FNT-ORD-ORD-SDF-ORD-MKE,6,5.4,3,,,,,5.4,5.4,,,,,,,,,
7/12/2011,EMB145,283SK,MKE-EWR-MKE-PHL,3,7.1,3,,,,,7.1,7.1,,,,,,,,,
7/13/2011,EMB145,283SK,PHL-MKE-MSN,2,2.8,1,,0.6,,,2.8,2.8,,,,,,,,,
7/14/2011,EMB145,270SK,MSN-MKE-OMA-MKE,3,3.1,,,,,,3.1,3.1,,,,,,,,,
7/20/2011,EMB145,294SK,MKE-ORD-GRB-ORD-RST-ORD-BMI,6,6.1,2,,,,,6.1,6.1,,,,,,,,,
7/21/2011,EMB145,373SK,BMI-ORD-MKE-ORD-LSE-ORD-LSE,4,7,,,,,,7,7,,,,,,,,,
7/22/2011,EMB145,373SK,LSE-ORD-HPN-ORD,3,7,1,,,,,7,7,,,,,,,,,
7/23/2011,EMB145,379SK,PIA-ORD-FNT-ORD-SDF-ORD,5,5.7,3,,,,,5.7,5.7,,,,,,,,,
7/27/2011,EMB145,371SK,MKE-ORD-GRB-ORD-RST-ORD-BMI,6,7.2,2,,,,,7.2,7.2,,,,,,,,,
7/28/2011,EMB145,295SK,BMI-ORD-MKE-ORD-LSE-ORD-LSE,6,6.6,4,,,0.3,1,6.6,6.6,,,,,,,,,
7/29/2011,EMB145,277SK,LSE-ORD-LSE-ORD-PIA,4,4.5,2,,,0.2,1,4.5,4.5,,,,,,,,,
7/30/2011,EMB145,374SK,PIA-ORD-MKE-ORD-MKE-ORD-SDF-ORD-MKE,8,7.9,5,,,,,7.9,7.9,,,,,,,,,
8/2/2011,EMB145,277SK,MKE-DSM-MKE-PHL,3,4.2,1,1,1.8,,,4.2,4.2,,,,,,,,,
8/3/2011,EMB145,284SK,PHL-MKE-MSN,2,3.6,1,,0.5,,,3.6,3.6,,,,,,,,,
8/4/2011,EMB145,288SK,MSN-MKE-OMA-MKE-OMA-MKE,4,5.6,1,1,1.2,,,5.6,5.6,,,,,,,,,
8/11/2011,EMB145,268SK,MKE-BDL-MKE-ATW-MKE-MSP,5,6.7,3,,,,,6.7,6.7,,,,,,,,,
8/12/2011,EMB145,288SK,MSP-MKE-MSP,2,2.5,,,,,,2.5,2.5,,,,,,,,,
8/13/2011,EMB145,266SK,MSP-MKE-MSP-MKE,3,3.7,1,,,0.3,1,3.7,3.7,,,,,,,,,
8/14/2011,EMB145,288SK,MKE-CMH-MKE,2,2.4,1,,,,,2.4,2.4,,,,,,,,,
8/15/2011,EMB145,270SK,MSP-MKE-MSP,2,2.5,1,,,,,2.5,2.5,,,,,,,,,
8/16/2011,EMB145,265SK,MSP-MKE-PHL-MKE-FNT-MKE,5,6.7,2,,,,,6.7,6.7,,,,,,,,,
8/19/2011,EMB145,374SK,MKE-ORD-FNT-ORD-EVV-ORD-PIA-ORD-BMI,8,7.8,4,,1.1,,,7.8,7.8,,,,,,,,,
8/20/2011,EMB145,299SK,BMI-ORD-SDF-ORD,3,3.4,2,,,,,3.4,3.4,,,,,,,,,
8/21/2011,EMB145,373SK,ORD-SDF-ORD-AZO-ORD,4,4.1,2,,,,,4.1,4.1,,,,,,,,,
8/22/2011,EMB145,379SK,PIA-ORD-MKE-ORD-MKE,4,2.8,2,,,,,2.8,2.8,,,,,,,,,
8/25/2011,EMB145,11526,MKE-SDF-MKE-GRB-MKE-PHL,5,6.6,2,,,,,6.6,6.6,,,,,,,,,
8/26/2011,EMB145,265SK,PHL-MKE-OMA,2,4.3,1,,,,,4.3,4.3,,,,,,,,,
8/27/2011,EMB145,271SK,OMA-MKE-MSP,2,2.3,1,,,,,2.3,2.3,,,,,,,,,
8/28/2011,EMB145,12528,MKE-MBL,1,0.7,,,,,,0.7,0.7,,,,,,,,,
8/29/2011,EMB145,12528,MBL-MKE-DSM,2,1.9,1,,,,,1.9,1.9,,,,,,,,,
8/30/2011,EMB145,271SK,DSM-MKE-EWR-MKE-GRR-MKE,5,7.2,3,,,,,7.2,7.2,,,,,,,,,
9/4/2011,EMB145,288SK,MKE-OMA,1,1.4,,,,,,1.4,1.4,,,,,,,,,
9/5/2011,EMB145,288SK,OMA-MKE-BDL-MKE-DSM,4,6.2,2,,,,,6.2,6.2,,,,,,,,,
9/6/2011,EMB145,268SK,DSM-MKE-EWR-MKE,3,5.7,1,,,,,5.7,5.7,,,,,,,,,
9/7/2011,EMB145,28529,IWD-RHI-MKE-OMA-MKE,4,3.9,2,,,0.2,1,3.9,3.9,,,,,,,,,
9/11/2011,EMB145,290SK,MKE-PHL,1,2.1,1,,,,,2.1,2.1,,,,,,,,,
9/12/2011,EMB145,290SK,PHL-MKE-DAY-MKE-MSN-MKE-FNT,6,6.7,2,,,,,6.7,6.7,,,,,,,,,
9/13/2011,EMB145,266SK,FNT-MKE-OMA-MKE,3,3.6,2,,,,,3.6,3.6,,,,,,,,,
9/14/2011,EMB145,270SK,MKE-DAY-MKE-MSN-MKE-OMA,5,5.7,2,,,,,5.7,5.7,,,,,,,,,
9/15/2011,EMB145,267SK,OMA-MKE-CMH-MKE-GRB,4,5,2,,,,,5,5,,,,,,,,,
9/16/2011,EMB145,266SK,GRB-MKE-OMA-MKE,3,3.4,2,,,,,3.4,3.4,,,,,,,,,
9/20/2011,EMB145,267SK,IWD-RHI-MKE-IND-MKE-DSM,5,4.3,3,,,,,4.3,4.3,,,,,,,,,
9/21/2011,EMB145,288SK,DSM-MKE-EWR-MKE-MSN,4,6.2,2,,,,,6.2,6.2,,,,,,,,,
9/22/2011,EMB145,294SK,MSN-MKE-OMA-MKE,3,3.6,2,,,,,3.6,3.6,,,,,,,,,
9/27/2011,EMB145,265SK,MKE-PHL,1,3.2,1,,,0.3,1,3.2,3.2,,,,,,,,,
9/28/2011,EMB145,265SK,PHL-MKE-BNA-MKE-MBL-MKE-GRB,6,7.9,3,,,,,7.9,7.9,,,,,,,,,
9/29/2011,EMB145,276SK,GRB-MKE-CLE-MKE-DSM,4,4.3,2,,,0.3,1,4.3,4.3,,,,,,,,,
9/30/2011,EMB145,275SK,DSM-MKE-EWR-MKE,3,5.5,1,,,,,5.5,5.5,,,,,,,,,
10/4/2011,EMB145,297SK,MKE-ORD-PIA-ORD-FNT,4,3.1,2,,1.1,,,3.1,3.1,,,,,,,,,
10/5/2011,EMB145,376SK,FNT-ORD-EVV-ORD-CID-ORD-DBQ,6,5.5,4,,0.8,,,5.5,5.5,,,,,,,,,
10/6/2011,EMB145,372SK,DBQ-ORD-RST-ORD-AZO-ORD,5,4.3,3,,,,,4.3,4.3,,,,,,,,,
10/9/2011,EMB145,295SK,MKE-ORD-CVG-ORD-MSN-ORD-BMI,6,5.9,3,,0.8,,,5.9,5.9,,,,,,,,,
10/10/2011,EMB145,295SK,BMI-ORD-MSN-ORD-TOL,4,3.5,2,,,,,3.5,3.5,,,,,,,,,
10/11/2011,EMB145,295SK,TOL-ORD-BMI,2,2.6,1,,,,,2.6,2.6,,,,,,,,,
10/14/2011,EMB145,836RP,MKE-RHI-IWD-RHI-MKE,4,3,,2,2.1,,,3,3,,,,,,,,,
10/17/2011,EMB145,269SK,MKE-MSN-MKE-PHL-MKE-OMA,5,6.9,2,,,,,6.9,6.9,,,,,,,,,
10/18/2011,EMB145,295SK,OMA-MKE-OMA-MKE-MSN-MKE,5,5.4,3,,1.4,,,5.4,5.4,,,,,,,,,
10/21/2011,EMB145,284SK,MKE-IND-MKE-DSM-MKE,4,4.4,,2,3.3,,,4.4,4.4,,,,,,,,,
10/23/2011,EMB145,271SK,MKE-DSM-MKE-MSP-MKE-GRB,5,5.5,1,1,4.4,,,5.5,5.5,,,,,,,,,
10/24/2011,EMB145,284SK,GRB-MKE,1,0.5,,,,,,0.5,0.5,,,,,,,,,
10/29/2011,EMB145,295SK,MKE-ORD-FNT-ORD-CID-ORD-TOL,6,6.6,2,1,0.8,,,6.6,6.6,,,,,,,,,
10/30/2011,EMB145,379SK,TOL-ORD-MLI-ORD,3,3.2,1,,,,,3.2,3.2,,,,,,,,,
11/7/2011,EMB145,836RP,MKE-BKG-AUS-BKG-MKE-MBL-MKE,6,7.6,3,,,,,7.6,7.6,,,,,,,,,
11/8/2011,EMB145,375SK,MKE-ORD-GRB-ORD-RST-ORD-BMI,6,7,2,,2.3,0.8,2,7,7,,,,,,,,,
11/9/2011,EMB145,378SK,BMI-ORD-RST-ORD-PIA,4,4.9,2,,,0.7,2,4.9,4.9,,,,,,,,,
11/10/2011,EMB145,380SK,PIA-ORD-PIA-ORD-MKE,4,3.6,2,,,,,3.6,3.6,,,,,,,,,
11/18/2011,EMB145,371SK,MKE-ORD-BMI-ORD-RST-ORD-GRR-ORD-ORD,7,8.1,2,2,3.1,,,8.1,8.1,,,,,,,,,
11/19/2011,EMB145,381SK,ORD-SDF-ORD-CID-ORD-SDF,5,6,2,,,,,6,6,,,,,,,,,
11/20/2011,EMB145,295SK,SDF-ORD-CID-ORD-AZO-ORD,5,5.2,3,,,,,5.2,5.2,,,,,,,,,
11/21/2011,EMB145,371SK,DBQ-ORD-SDF-ORD-MKE,4,4.3,2,,,,,4.3,4.3,,,,,,,,,
11/24/2011,EMB145,379SK,MKE-ORD-CID-ORD-RST,4,4.7,2,,,0.3,1,4.7,4.7,,,,,,,,,
11/25/2011,EMB145,379SK,RST-ORD-SDF-ORD-GRR,2,4.7,2,,0.7,,,4.7,4.7,,,,,,,,,
11/26/2011,EMB145,371SK,GRR-ORD-DBQ-RST-ORD-LSE,5,6,1,1,2.7,0.7,2,6,6,,,,,,,,,
11/27/2011,EMB145,375SK,LSE-ORD-GRR-ORD-MKE,4,4.4,1,2,2.9,0.3,1,4.4,4.4,,,,,,,,,
11/28/2011,EMB145,295SK,MKE-ORD-CID-ORD-CID-ORD-MKE,6,6.4,1,2,5.5,1.1,3,6.4,6.4,,,,,,,,,
12/2/2011,EMB145,378SK,MKE-ORD-CVG-ORD-AZO-ORD-RST,6,5.5,2,2,1.8,,,5.5,5.5,,,,,,,,,
12/3/2011,EMB145,295SK,RST-ORD-GRB-ORD-FNT,4,4,2,,,,,4,4,,,,,,,,,
12/4/2011,EMB145,295SK,FNT-ORD-TOL-ORD-MSN-ORD-TOL,6,6,1,1,2.8,,,6,6,,,,,,,,,
12/5/2011,EMB145,372SK,TOL-ORD-CID-ORD-GRR-ORD-MKE,5,4.8,2,2,1.8,1.2,4,4.8,4.8,,,,,,,,,
12/8/2011,EMB145,299SK,MKE-ORD-PIA-ORD-HPN,4,4.3,,2,2.8,,,4.3,4.3,,,,,,,,,
12/9/2011,EMB145,295SK,HPN-ORD-SDF-ORD-SDF,4,6.4,1,1,2.3,,,6.4,6.4,,,,,,,,,
12/10/2011,EMB145,295SK,SDF-ORD-GRB-ORD-LSE,4,5.2,2,,,,,5.2,5.2,,,,,,,,,
12/11/2011,EMB145,376SK,LSE-ORD-RST-ORD-GRR-ORD-MKE,6,6.6,2,1,1.4,0.7,2,6.6,6.6,,,,,,,,,
12/15/2011,EMB145,382SK,MKE-ORD-CID-ORD-AZO-DBQ,6,5.3,3,,,,,5.3,5.3,,,,,,,,,
12/16/2011,EMB145,371SK,DBQ-ORD-SDF-ORD-TOL-ORD,5,5.2,3,,,0.3,1,5.2,5.2,,,,,,,,,
12/20/2011,EMB145,379SK,MKE-ORD-RST-ORD-FNT-MKE,6,6.1,3,2,4.9,0.6,2,6.1,6.1,,,,,,,,,
12/21/2011,EMB145,297SK,FNT-ORD-CVG-ORD-MSN,4,4.9,,2,4.9,,,4.9,4.9,,,,,,,,,
12/22/2011,EMB145,381SK,MSN-ORD-HPN-TOL,4,7.5,,2,4.1,0.7,2,7.5,7.5,,,,,,,,,
12/23/2011,EMB145,371SK,TOL-ORD-GRR-ORD-MKE,4,4,,2,2.5,,,4,4,,,,,,,,,
1/4/2012,EMB145,374SK,MKE-ORD-CVG-ORD-RST-ORD-FNT,6,6.4,2,2,2,0.4,1,6.4,6.4,,,,,,,,,
1/5/2012,EMB145,374SK,FNT-ORD-MLI-ORD-IND-ORD-MSN,6,5.9,,2,4,,,5.9,5.9,,,,,,,,,
1/6/2012,EMB145,373SK,MSN-ORD-MKE,2,1.6,,2,1.6,,,1.6,1.6,,,,,,,,,
1/11/2012,EMB145,373SK,MKE-ORD-SDF-ORD-AZO-ORD-BMI,6,5.4,1,2,2.3,,,5.4,5.4,,,,,,,,,
1/12/2012,EMB145,381SK,BMI-ORD-MKE,2,1.6,1,1,1,0.3,,1.6,1.6,,,,,,,,,
1/13/2012,EMB145,299SK,MKE-ORD-SDF-ORD-RST-ORD-DBQ,6,8.9,2,1,2.2,0.3,1,8.9,8.9,,,,,,,,,
1/14/2012,EMB145,374SK,DBQ-ORD-DBQ-ORD-FNT,4,4.7,2,,,,,4.7,4.7,,,,,,,,,
1/15/2012,EMB145,372SK,FNT-ORD-MKE-ORD-RST-ORD-DBQ,6,7.7,2,1,2.5,,,7.7,7.7,,,,,,,,,
1/16/2012,EMB145,372SK,DBQ-ORD,1,0.9,,,,,,0.9,0.9,,,,,,,,,
1/21/2012,EMB145,297SK,DBQ-ORD-DBQ-FNT,4,5.3,2,,,,,5.3,5.3,,,,,,,,,
1/22/2012,EMB145,297SK,FNT-ORD-MKE-ORD-RST-SDF-ORD,6,11.3,2,1,6.3,,,11.3,11.3,,,,,,,,,
1/27/2012,EMB145,295SK,ORD-SDF-ORD-RST-ORD-DBQ,6,7.3,3,,,,,7.3,7.3,,,,,,,,,
1/27/2012,EMB145,375SK,DBQ-ORD-DBQ-ORD-FNT,4,3.4,2,,,,,3.4,3.4,,,,,,,,,
1/29/2012,EMB145,299SK,FNT-ORD-MKE-ORD-RST-ORD-DBQ,7,6.6,3,,1.9,,,6.6,6.6,,,,,,,,,
1/30/2012,EMB145,375SK,DBQ-ORD,1,0.8,,,,,,0.8,0.8,,,,,,,,,
2/1/2012,EMB145,378SK,MKE-ORD-BMI-ORD-CID-ORD-BMI,6,5.3,2,1,1.7,0.2,1,5.3,5.3,,,,,,,,,
2/2/2012,EMB145,389SK,BMI-ORD-MKE,2,1.9,1,,,,,1.9,1.9,,,,,,,,,
2/3/2012,EMB145,377SK,MKE-RST-ORD-CID-ORD-DBQ,1,6.3,2,1,3.6,0.2,1,6.3,6.3,,,,,,,,,
2/5/2012,EMB145,378SK,MKE-ORD-CID-ORD-SDF-ORD-PIA,6,5.7,2,1,2.1,0.3,1,5.7,5.7,,,,,,,,,
2/6/2012,EMB145,382SK,PIA-ORD-MKE,2,1.9,1,,,0.2,1,1.9,1.9,,,,,,,,,
2/9/2012,EMB145,372SK,MKE-ORD-SDF-ORD-SDF-ORD-PIA,6,8,2,1,2.6,,,8,8,,,,,,,,,
2/10/2012,EMB145,299SK,PIA-ORD-DBQ,2,2.5,,,,,,2.5,2.5,,,,,,,,,
2/11/2012,EMB145,297SK,DBQ-ORD-SDF-ORD-RST-ORD-DBQ,6,7.2,3,,,,,7.2,7.2,,,,,,,,,
2/12/2012,EMB145,372SK,DBQ-ORD-RST-ORD-CID-ORD-MKE,6,6.3,1,2,2.9,,,6.3,6.3,,,,,,,,,
2/19/2012,EMB145,376SK,MKE-ORD-CID-ORD-SDF-ORD-PIA,6,6.5,2,1,0.9,,,6.5,6.5,,,,,,,,,
2/20/2012,EMB145,367SK,PIA-ORD-MKE,2,1.7,1,,,,,1.7,1.7,,,,,,,,,
2/23/2012,EMB145,299SK,MKE-ORD-SDF-ORD-SDF-ORD-PIA,6,8.9,1,2,4.7,0.4,2,8.9,8.9,,,,,,,,,
2/24/2012,EMB145,299SK,PIA-ORD-DBQ,2,1.8,1,,,0.2,1,1.8,1.8,,,,,,,,,
2/25/2012,EMB145,299SK,DBQ-ORD-SDF-ORD-RS-ORD-DBQ,6,6.8,3,,,,,6.8,6.8,,,,,,,,,
2/26/2012,EMB145,376SK,DBQ-ORD-RST-ORD-CID-ORD,5,5.4,3,,,,,5.4,5.4,,,,,,,,,
2/29/2012,EMB145,268SK,MKE-CMH-MKE-IND-MKE-OMA,5,5.7,2,1,3.4,,,5.7,5.7,,,,,,,,,
3/11/2012,EMB145,936RP,MKE-MBL-MKE-RHI-MKE-BNA-MKE,5,6.4,3,,,,,6.4,6.4,,,,,,,,,
3/12/2012,EMB145,267SK,GRR-MKE-EWR-MKE-GRR,4,7.1,1,1,1.3,,,7.1,7.1,,,,,,,,,
3/13/2012,EMB145,366SK,GRR-MKE-EWR-MKE,3,5,2,,,,,5,5,,,,,,,,,
3/21/2012,EMB145,381SK,ORD-MKE-ORD-MLI-ORD-HPN,5,5.2,2,,2.3,,,5.2,5.2,,,,,,,,,
3/22/2012,EMB145,375SK,HPN-ORD-DBQ,2,3.1,1,1,0.8,,,3.1,3.1,,,,,,,,,
3/23/2012,EMB145,297SK,DBQ-ORD-LSE-ORD-ORD-CID-ORD-TOL,7,8.1,3,1,4.2,,,8.1,8.1,,,,,,,,,
3/24/2012,EMB145,299SK,TOL-ORD-AZO-ORD-MSN-ORD-ORD-MKE,6,4.8,2,2,1.4,0.4,1,4.8,4.8,,,,,,,,,
3/31/2012,EMB145,380SK,MKE-ORD-BMI-ORD,3,2.4,2,,,0.4,2,2.4,2.4,,,,,,,,,
4/5/2012,EMB145,377SK,MKE-ORD-HPN,2,3.2,1,,,,,3.2,3.2,,,,,,,,,
4/6/2012,EMB145,297SK,HPN-ORD-PIA-ORD-HPN,4,6.5,2,,,,,6.5,6.5,,,,,,,,,
4/7/2012,EMB145,299SK,ORD-HPN-ORD,2,4.5,1,,,,,4.5,4.5,,,,,,,,,
4/8/2012,EMB145,373SK,HPN-ORD-HPN-ORD-MKE,4,6.2,2,,0.6,,,6.2,6.2,,,,,,,,,
4/12/2012,EMB145,388SK,ORD-MKE-ORD-AZO-ORD-DBQ,5,3.8,2,,,,,3.8,3.8,,,,,,,,,
4/13/2012,EMB145,372SK,DBQ-ORD-CVG-ORD-SDF-ORD-HPN,6,7.5,3,1,2,,,7.5,7.5,,,,,,,,,
4/14/2012,EMB145,374SK,HPN-ORD-AZO-ORD-RST,4,4.9,2,,,,,4.9,4.9,,,,,,,,,
4/14/2012,EMB145,382SK,ORD-CID-ORD-MKE,3,2.9,1,,,,,2.9,2.9,,,,,,,,,
4/25/2012,EMB145,297SK,MKE-ORD-SDF-ORD-IND-ORD-HPN,6,7.5,2,1,2.3,,,7.5,7.5,,,,,,,,,
4/26/2012,EMB145,378SK,HPN-ORD-FNT-ORD-BDL-HPN,5,8,1,1,3.3,0.4,1,8,8,,,,,,,,,
4/27/2012,EMB145,380SK,HPN-ORD-SDF-ORD-MKE,4,6.7,2,,2.5,,,6.7,6.7,,,,,,,,,
5/2/2012,EMB145,295SK,ORD-HPN-ORD-BMI,3,5.2,2,,,0.2,1,5.2,5.2,,,,,,,,,
5/3/2012,EMB145,382SK,BMI-ORD-PIA-ORD-PIA,4,3.1,3,,,,,3.1,3.1,,,,,,,,,
5/4/2012,EMB145,295SK,PIA-ORD-BMI-ORD-GRR-ORD,5,4.1,2,,,0.2,1,4.1,4.1,,,,,,,,,
5/10/2012,EMB145,378SK,ORD-CVG-ORD-SDF,3,3.6,1,1,1.2,,,3.6,3.6,,,,,,,,,
5/11/2012,EMB145,378SK,SDF-ORD-HPN,2,3.5,1,,,,,3.5,3.5,,,,,,,,,
5/12/2012,EMB145,377SK,HPN-ORD-PIA-ORD-PIA,4,5.6,2,,,0.2,1,5.6,5.6,,,,,,,,,
5/18/2012,EMB145,379SK,GRR-ORD-HPN-ORD-TOL,4,6.9,2,,,,,6.9,6.9,,,,,,,,,
5/19/2012,EMB145,377SK,TOL-ORD-TOL-ORD-CVG-ORD,5,7.1,2,,,,,7.1,7.1,,,,,,,,,
6/5/2012,EMB145,379SK,ORD-HPN-ORD-PIA,3,5.2,1,,,,,5.2,5.2,,,,,,,,,
6/6/2012,EMB145,377SK,PIA-ORD-DBQ,2,1.5,2,,,,,1.5,1.5,,,,,,,,,
6/7/2012,EMB145,378SK,DBQ-ORD-SDF-ORD-LSE-ORD-FNT,6,6.2,3,,,,,6.2,6.2,,,,,,,,,
6/8/2012,EMB145,376SK,FNT-ORD-IND-ORD-IND-ORD,5,4.4,2,,,,,4.4,4.4,,,,,,,,,
6/11/2012,EMB145,377SK,ORD-TOL-ORD-SDF,3,3.1,2,,,,,3.1,3.1,,,,,,,,,
6/12/2012,EMB145,375SK,SDF-ORD-PIA-ORD-HPN,4,5.4,2,,,0.2,1,5.4,5.4,,,,,,,,,
6/13/2012,EMB145,379SK,HPN-ORD-PIA-ORD-PIA,4,4.9,2,,,,,4.9,4.9,,,,,,,,,
6/14/2012,EMB145,299SK,PIA-ORD-SDF-ORD-MLI-ORD,5,5,2,,,,,5,5,,,,,,,,,
6/21/2012,EMB145,381SK,ORD-HPN-ORD,2,4.8,1,,,,,4.8,4.8,,,,,,,,,
6/22/2012,EMB145,299SK,ORD-AZO-ORD-CID-ORD-TOL,5,7.3,2,,1.2,,,7.3,7.3,,,,,,,,,
6/23/2012,EMB145,376SK,TOL-ORD-CID,2,2.4,1,,,,,2.4,2.4,,,,,,,,,
6/24/2012,EMB145,382SK,CID-ORD-RST-ORD-MSN-ORD,5,5.8,3,,,,,5.8,5.8,,,,,,,,,
6/27/2012,EMB145,382SK,ORD-MLI-ORD-IND-ORD-GRR,5,5.5,2,1,0.9,,,5.5,5.5,,,,,,,,,
6/28/2012,EMB145,295SK,GRR-ORD-RST-ORD-TOL-ORD-MKE,6,7.5,3,,,,,7.5,7.5,,,,,,,,,
6/29/2012,EMB145,266SK,MKE-CMH-MKE-RHI-MKE,4,4.8,2,,,,,4.8,4.8,,,,,,,,,
6/30/2012,EMB145,266SK,MKE-ORD-PIA-ORD-RST-ORD,5,5.4,2,,,,,5.4,5.4,,,,,,,,,
7/2/2012,EMB145,382SK,ORD-HPN-ORD,2,4.9,1,,,,,4.9,4.9,,,,,,,,,
7/9/2012,EMB145,573RP,CMH-DTW-ORF-LGA,4,4.5,2,,1.6,,,4.5,4.5,,,,,,,,,
7/11/2012,EMB145,373SK,ORD-RST-ORD-TOL-ORD-LSE,5,5.8,2,,1.3,,,5.8,5.8,,,,,,,,,
7/12/2012,EMB145,371SK,LSE-ORD-TOL,2,2,2,,,,,2,2,,,,,,,,,
7/13/2012,EMB145,371SK,TOL-ORD-IND-ORD-LSE-ORD,5,4.9,2,,,,,4.9,4.9,,,,,,,,,
7/18/2012,EMB145,293SK,SDF-PHL-BWI-PHL,3,4.3,,,,,,4.3,4.3,,,,,,,,,
7/19/2012,EMB145,295JQ,PHL-GSO-PHL-GSO-DCA,4,6.7,2,,6.7,0.2,1,6.7,6.7,,,,,,,,,
7/24/2012,EMB145,289SK,ORD-SDF-JFK,2,3.2,1,,,,,3.2,3.2,,,,,,,,,
7/25/2012,EMB145,379SK,ORD-CID-ORD-SDF,3,3.1,2,,,,,3.1,3.1,,,,,,,,,
7/26/2012,EMB145,379SK,CID-ORD-MSN-ORD-SDF,4,3.8,2,,,,,3.8,3.8,,,,,,,,,
7/27/2012,EMB145,298SK,DCA-PHL-BWI-PHL,3,2.7,2,,,,,2.7,2.7,,,,,,,,,
7/27/2012,EMB145,268SK,CMH-MEM-CMH,2,3.9,1,,,,,3.9,3.9,,,,,,,,,
7/27/2012,EMB145,283SK,CMH-SDF,1,1.3,,,,,,1.3,1.3,,,,,,,,,
8/11/2012,EMB145,289SK,SDF-CLE-CLT-CLE-GRR-CLE-ORD,6,6.9,3,,,,,6.9,6.9,,,,,,,,,
8/12/2012,EMB145,574RP,SDF-DTW-PHL-DTW,3,5.5,1,,,,,5.5,5.5,,,,,,,,,
8/13/2012,EMB145,561RP,ROA-LGA-SDF-JFK,3,6.8,2,,,,,6.8,6.8,,,,,,,,,
8/14/2012,EMB145,562RP,JFK-GSO-LGA-CAE,3,6.7,1,,2.4,,,6.7,6.7,,,,,,,,,
8/18/2012,EMB145,562RP,SDF-DCA-CLT,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
8/19/2012,EMB145,257JQ,MGM-CLT-SDF-CLT-MGM,4,6.7,2,,,,,6.7,6.7,,,,,,,,,
8/20/2012,EMB145,293SK,MGM-CLT-SDF,2,3.3,1,,,,,3.3,3.3,,,,,,,,,
8/21/2012,EMB145,268SK,SDF-ORD-CMH-ORD-IND-ORD-SDF,6,6.2,3,,,,,6.2,6.2,,,,,,,,,
8/22/2012,EMB145,268SK,ORD-IND-ORD-IND-ORD-SDF,5,4.6,3,,,,,4.6,4.6,,,,,,,,,
8/29/2012,EMB145,259JQ,SDF-CLT-SDF-CLT-MGM,4,6.1,2,,,,,6.1,6.1,,,,,,,,,
8/30/2012,EMB145,259JQ,MGM-CLT-SDF-CLT-MGM,4,5.8,2,,,,,5.8,5.8,,,,,,,,,
8/31/2012,EMB145,280SK,MGM-CLT-SDF,2,3.1,1,,,0.3,1,3.1,3.1,,,,,,,,,
9/3/2012,EMB145,257JQ,SDF-DCA-IND-DCA-GSP,4,6.3,2,,,,,6.3,6.3,,,,,,,,,
9/4/2012,EMB145,259JQ,GSP-DCA-GSO,2,3.1,1,,,,,3.1,3.1,,,,,,,,,
9/5/2012,EMB145,259JQ,GSO-DCA-CMH-DCA,3,3.6,2,,,0.2,1,3.6,3.6,,,,,,,,,
9/11/2012,EMB145,259JQ,SDF-DCA-GSP-DCA,3,4.8,2,,,,,4.8,4.8,,,,,,,,,
9/12/2012,EMB145,298SK,DCA-DTW-DCA-RDU-DCA-SAV,5,6.7,4,,1.5,,,6.7,6.7,,,,,,,,,
9/13/2012,EMB145,370SK,CLT-SDF,1,1.5,,1,1.5,,,1.5,1.5,,,,,,,,,
9/16/2012,EMB145,278SK,SDF-MEM-SDF-JFK,3,5.4,1,,,,,5.4,5.4,,,,,,,,,
9/17/2012,EMB145,564RP,JFK-SDF-LGA-MHT,3,5.3,2,,3.3,,,5.3,5.3,,,,,,,,,
9/18/2012,EMB145,571RP,MHT-LGA-RIC-ORF,3,4.7,1,,,,,4.7,4.7,,,,,,,,,
9/19/2012,EMB145,568RP,ORF-DTW-SDF,2,3.1,1,,1.1,,,3.1,3.1,,,,,,,,,
9/22/2012,EMB145,278SK,SDF-DCA-CLT-GSO,3,3.3,2,,,,,3.3,3.3,,,,,,,,,
9/23/2012,EMB145,280SK,GSO-DCA-PHL-BWI-PHL-SDF,5,4.8,2,,1.9,,,4.8,4.8,,,,,,,,,
9/26/2012,EMB145,568RP,SDF-DTW,1,1.4,1,,,,,1.4,1.4,,,,,,,,,
9/27/2012,EMB145,570RP,DTW-RIC-LGA-SYR-LGA-ORF,5,7.8,1,1,3.5,,,7.8,7.8,,,,,,,,,
9/28/2012,EMB145,561RP,ORF-LGA-ORF-LGA-SDF,4,10.4,1,1,7.8,0.3,1,10.4,10.4,,,,,,,,,
9/29/2012,EMB145,561RP,SDF-LGA-MHT,2,3.4,1,,,,,3.4,3.4,,,,,,,,,
9/30/2012,EMB145,569RP,MHT-LGA-YOW-LGA-SDF,4,7.1,2,,2.4,0.2,1,7.1,7.1,,,,,,,,,
10/2/2012,EMB145,293SK,SDF-CLT,1,1.5,1,,,,1,1.5,1.5,1.5,,,,,,,,
10/3/2012,EMB145,370SK,SAV DCA CAE CLT,3,4.3,1,,,,,4.3,4.3,,,,,,,,,
